Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-3206.0,-1777.0,-1429.0,8.178216675255033,8.298314994573593,-445.5,-360.0,-474.5,-497.0,-379.5,-405.5,-364.0,-280.0
-2864.5,-1367.0,-1497.5,8.239587981171079,8.182161187463336,-391.5,-299.0,-289.5,-387.0,-424.0,-442.5,-334.0,-297.0
-2938.5,-1442.0,-1496.5,8.088624682029089,7.81321961482366,-421.5,-291.5,-421.0,-308.0,-406.0,-399.5,-385.5,-305.5
-3461.0,-1674.5,-1786.5,7.751499563455582,7.797332248422834,-476.0,-295.0,-370.5,-533.0,-476.5,-508.0,-364.0,-438.0
-3432.5,-1716.5,-1716.0,7.867075159152349,8.108518089850744,-699.0,-315.5,-360.0,-342.0,-458.0,-418.5,-481.5,-358.0
-3211.0,-1677.5,-1533.5,7.7117393420802225,8.242728418774075,-450.0,-324.0,-384.0,-519.5,-378.0,-466.5,-271.0,-418.0
-2924.5,-1538.0,-1386.5,7.930677876869837,7.809530437654919,-428.0,-341.5,-413.0,-355.5,-347.5,-417.5,-304.0,-317.5
-2754.5,-1430.5,-1324.0,7.747772897614373,7.551689404249191,-370.0,-321.5,-377.5,-361.5,-444.5,-382.0,-251.0,-246.5
-2728.0,-1350.5,-1377.5,7.558876747555203,7.776482776800791,-396.0,-241.5,-381.5,-331.5,-319.0,-301.0,-366.5,-391.0
-3045.5,-1676.5,-1369.0,7.803538035684162,7.758327796061834,-463.0,-289.5,-559.0,-365.0,-283.0,-359.5,-317.0,-409.5
-3193.0,-1649.0,-1544.0,7.748075722323524,7.231038837300407,-574.0,-244.5,-490.0,-340.5,-397.5,-396.5,-432.5,-317.5
-3091.0,-1699.5,-1391.5,7.541223649846183,7.344083240959379,-517.5,-341.5,-393.0,-447.5,-365.5,-422.5,-268.5,-335.0
-3126.5,-1630.5,-1496.0,7.326941692829132,7.421997943189409,-527.5,-258.5,-479.5,-365.0,-408.5,-393.5,-341.0,-353.0
-3135.5,-1540.5,-1595.0,6.9728371712896555,7.185490483045578,-521.5,-219.5,-456.0,-343.5,-494.5,-454.5,-329.0,-317.0
-2899.0,-1494.0,-1405.0,7.169556497202979,7.009514147705502,-443.5,-356.5,-361.0,-333.0,-391.0,-395.0,-233.5,-385.5
-3158.0,-1582.0,-1576.0,7.052896738052368,6.7870805548297035,-458.5,-426.0,-340.0,-357.5,-328.5,-464.0,-316.5,-467.0
-3414.0,-1759.5,-1654.5,7.266488773955239,6.672668572266897,-601.0,-370.0,-413.5,-375.0,-465.0,-445.0,-380.0,-364.5
-2782.5,-1497.0,-1285.5,7.017906990316179,7.142139993773567,-480.5,-243.5,-442.0,-331.0,-369.5,-300.0,-259.5,-356.5
-2709.5,-1461.0,-1248.5,7.066645934846666,6.5706871953275465,-438.5,-274.5,-400.5,-347.5,-346.5,-315.0,-254.5,-332.5
-3126.5,-1650.0,-1476.5,6.826754053433736,6.720005732774735,-405.0,-234.5,-478.0,-532.5,-288.5,-370.5,-429.0,-388.5
-2832.5,-1461.5,-1371.0,7.069576827685038,6.503373078505198,-468.0,-276.5,-381.0,-336.0,-335.0,-457.5,-226.5,-352.0
-3171.5,-1753.0,-1418.5,6.703227578931385,6.5564247151215875,-682.5,-274.5,-371.0,-425.0,-409.5,-365.5,-305.0,-338.5
-2969.5,-1471.5,-1498.0,6.984083729982376,6.547485065460205,-507.0,-310.0,-369.0,-285.5,-368.0,-459.0,-251.5,-419.5
-2905.0,-1482.0,-1423.0,7.076922295490901,6.421538388397958,-501.0,-304.5,-373.0,-303.5,-546.0,-325.5,-255.5,-296.0
-3233.5,-1729.5,-1504.0,6.916599071025848,6.551410206158956,-413.0,-326.5,-470.5,-519.5,-428.5,-413.0,-274.5,-388.0
-2779.0,-1495.5,-1283.5,6.847224829594294,6.412062399917179,-365.5,-330.0,-439.0,-361.0,-349.5,-404.0,-272.0,-258.0
-3188.0,-1649.5,-1538.5,6.702907023827235,6.510187229182985,-513.5,-348.0,-377.0,-411.0,-414.0,-433.0,-319.5,-372.0
-3219.0,-1859.5,-1359.5,6.548247790998882,6.160150793525908,-529.5,-303.0,-522.0,-505.0,-390.5,-428.5,-221.0,-319.5
-2722.0,-1391.0,-1331.0,6.797769128614002,6.113873204257753,-441.5,-230.5,-427.5,-291.5,-425.0,-355.5,-260.0,-290.5
-2912.5,-1502.5,-1410.0,6.770102567805184,6.373247469796075,-410.5,-277.5,-448.5,-366.0,-408.0,-412.5,-309.0,-280.5
-2920.0,-1514.5,-1405.5,6.718816597594155,5.9557458155685,-509.0,-296.5,-337.0,-372.0,-404.0,-341.5,-328.0,-332.0
-2941.5,-1452.5,-1489.0,6.528253423505359,6.0070112870799175,-425.5,-316.5,-373.0,-337.5,-394.5,-427.5,-294.0,-373.0
-2740.0,-1394.5,-1345.5,6.525445575184293,5.9587970733642575,-372.5,-275.0,-379.0,-368.0,-389.0,-376.5,-270.5,-309.5
-2868.0,-1528.5,-1339.5,6.422081345319748,5.577502971556451,-485.5,-352.5,-423.5,-267.0,-426.5,-320.5,-294.0,-298.5
-2847.5,-1512.5,-1335.0,6.62907154891226,5.768009494410621,-556.0,-266.0,-360.5,-330.0,-271.5,-387.5,-308.5,-367.5
-2660.0,-1224.0,-1436.0,6.603341576788161,5.856165384584003,-314.5,-240.0,-430.0,-239.5,-340.5,-413.0,-284.0,-398.5
-2761.0,-1488.5,-1272.5,6.295006002982458,5.684494625197517,-455.5,-253.0,-299.5,-480.5,-251.5,-401.5,-295.0,-324.5
-2418.0,-1178.5,-1239.5,6.54623168375757,5.742662740415997,-359.0,-235.5,-274.0,-310.0,-392.0,-304.5,-304.0,-239.0
-2607.5,-1420.5,-1187.0,6.112443794144524,5.698340920607249,-372.5,-296.5,-327.0,-424.5,-289.5,-277.0,-318.0,-302.5
-2742.0,-1481.5,-1260.5,6.383351825343238,5.872194213337369,-439.0,-470.0,-325.0,-247.5,-351.0,-441.0,-191.5,-277.0
-2743.5,-1263.5,-1480.0,6.2730784058570865,5.555466585026847,-295.0,-243.5,-381.0,-344.0,-389.0,-325.0,-312.5,-453.5
-3009.5,-1653.5,-1356.0,6.279798579216004,5.488863821824392,-502.0,-309.0,-362.0,-480.5,-347.5,-354.0,-312.0,-342.5
-2951.0,-1548.0,-1403.0,6.377478673723009,5.4482513321770565,-378.5,-264.5,-505.0,-400.0,-385.0,-424.0,-226.5,-367.5
-2885.0,-1565.0,-1320.0,6.446911676062478,5.448099872138765,-461.5,-278.5,-474.0,-351.0,-479.0,-317.5,-239.5,-284.0
-2660.0,-1372.5,-1287.5,6.297162292400996,5.3716024150451025,-446.5,-230.0,-331.5,-364.5,-365.5,-330.5,-254.5,-337.0
-2708.0,-1248.0,-1460.0,6.125146806902356,5.394522473547194,-399.0,-260.5,-330.5,-258.0,-407.5,-298.5,-428.5,-325.5
-3157.0,-1568.5,-1588.5,6.114125978946686,5.35442918671502,-407.0,-373.5,-377.0,-411.0,-349.5,-453.0,-365.5,-420.5
-2741.5,-1343.5,-1398.0,5.9749660349554485,5.717473432752821,-378.0,-287.5,-371.0,-307.0,-471.5,-330.0,-232.5,-364.0
-2496.5,-1275.5,-1221.0,5.799315976434284,5.384438808759054,-457.5,-259.0,-271.0,-288.0,-337.5,-366.5,-184.0,-333.0
-2701.5,-1280.5,-1421.0,5.795832287602955,5.528027855687672,-429.5,-273.5,-307.5,-270.0,-374.0,-370.5,-284.0,-392.5
-2773.5,-1454.5,-1319.0,5.853815020455254,5.527094054222107,-395.5,-289.5,-467.5,-302.0,-357.5,-390.0,-297.0,-274.5
-2530.5,-1273.5,-1257.0,5.939706601036919,5.2465805259015825,-344.5,-250.0,-321.0,-358.0,-376.5,-292.5,-269.5,-318.5
-3102.0,-1627.0,-1475.0,5.667330703470442,5.392517706751823,-476.0,-387.0,-384.5,-379.5,-494.5,-482.0,-241.5,-257.0
-2794.5,-1390.5,-1404.0,5.488965215285619,5.177452790074878,-422.0,-272.0,-322.5,-374.0,-350.0,-409.5,-348.0,-296.5
-2786.5,-1491.0,-1295.5,5.57780545618799,5.364508099688424,-501.5,-287.5,-342.5,-359.5,-289.0,-341.5,-311.0,-354.0
-2704.5,-1473.5,-1231.0,5.3836732629272674,5.167292175028059,-447.0,-318.0,-387.5,-321.0,-371.0,-336.5,-226.5,-297.0
-2715.5,-1393.0,-1322.5,5.504516040616565,5.26388954685794,-368.0,-392.5,-336.5,-296.0,-378.5,-380.5,-226.5,-337.0
-2420.0,-1196.0,-1224.0,5.492482364839978,5.1850391275352905,-351.0,-215.5,-356.0,-273.5,-286.0,-376.5,-254.0,-307.5
-2625.5,-1208.0,-1417.5,5.5212779899438225,5.306757536861632,-356.0,-224.0,-321.5,-306.5,-394.5,-345.0,-328.5,-349.5
-2844.5,-1487.0,-1357.5,5.4114661574363705,5.139515196945932,-447.5,-396.0,-313.5,-330.0,-376.5,-341.0,-289.0,-351.0
-2430.5,-1293.5,-1137.0,5.381621228324042,5.071415676673253,-518.5,-242.5,-245.0,-287.5,-380.5,-346.0,-177.5,-233.0
-2701.5,-1415.5,-1286.0,5.3165750980377195,4.96324102613661,-433.0,-215.5,-388.5,-378.5,-377.5,-274.0,-300.5,-334.0
-2566.5,-1326.5,-1240.0,5.38353355328242,4.889953730503718,-347.0,-352.0,-320.0,-307.5,-357.0,-349.0,-323.5,-210.5
-2607.5,-1351.5,-1256.0,5.340528896450996,4.934224056535297,-416.5,-235.5,-414.0,-285.5,-364.5,-336.0,-274.5,-281.0
-2795.5,-1552.0,-1243.5,5.3409445888466305,4.854198489586512,-435.5,-256.5,-381.5,-478.5,-341.0,-315.0,-251.0,-336.5
-2648.5,-1239.5,-1409.0,5.610798053609001,4.875460450516806,-357.5,-240.0,-302.5,-339.5,-315.0,-406.0,-307.0,-381.0
-2567.5,-1293.5,-1274.0,5.472349943386184,4.857158821490076,-395.5,-242.0,-352.0,-304.0,-373.5,-386.5,-239.5,-274.5
-2495.0,-1322.0,-1173.0,5.580829246176614,4.772490608692169,-353.0,-258.0,-383.0,-328.0,-334.5,-280.5,-220.0,-338.0
-2895.5,-1487.0,-1408.5,5.375199920270178,4.910686349537637,-506.0,-270.5,-362.5,-348.0,-366.0,-370.5,-342.5,-329.5
-2696.5,-1482.5,-1214.0,5.124637444814046,4.72747899889946,-469.5,-272.5,-364.0,-376.5,-411.5,-291.0,-212.5,-299.0
-2682.5,-1497.0,-1185.5,5.2771601498126985,4.876108091076215,-523.5,-309.0,-365.0,-299.5,-367.0,-379.0,-187.5,-252.0
-2752.5,-1493.0,-1259.5,5.285703066653675,4.74671128988266,-512.0,-287.5,-389.0,-304.5,-379.5,-364.0,-235.0,-281.0
-2267.5,-1141.0,-1126.5,4.944702755080329,4.6750714348422155,-306.5,-262.0,-255.0,-317.5,-261.5,-266.5,-298.0,-300.5
-3122.5,-1429.0,-1693.5,5.049711934725443,4.695980569720268,-455.0,-357.5,-323.5,-293.0,-452.0,-448.0,-385.5,-408.0
-3021.0,-1424.0,-1597.0,5.121055609981219,4.670197291837798,-399.5,-408.0,-324.5,-292.0,-481.5,-493.5,-281.5,-340.5
-2250.5,-1181.0,-1069.5,5.169071664081679,4.505512316690551,-327.5,-285.0,-261.0,-307.5,-336.0,-253.5,-248.0,-232.0
-2694.5,-1497.5,-1197.0,5.154045935471853,4.456490469641156,-482.5,-264.0,-350.0,-401.0,-326.0,-269.5,-283.0,-318.5
-2529.5,-1276.5,-1253.0,5.35769308341874,4.546000853180885,-394.5,-221.0,-347.0,-314.0,-366.5,-336.0,-234.5,-316.0
-2589.5,-1409.5,-1180.0,5.214622329341041,4.540038713812828,-369.5,-325.5,-331.0,-383.5,-374.5,-330.0,-221.5,-254.0
-2608.0,-1233.0,-1375.0,5.213885369565752,4.434146740370327,-341.5,-229.5,-338.5,-323.5,-341.0,-375.5,-318.0,-340.5
-2523.5,-1322.0,-1201.5,5.100108470850521,4.419514053728846,-356.0,-277.5,-373.0,-315.5,-284.5,-323.0,-294.5,-299.5
-2644.5,-1324.5,-1320.0,5.0955558548371,4.475723224547174,-383.5,-248.5,-375.5,-317.0,-410.0,-359.5,-246.0,-304.5
-2497.5,-1318.5,-1179.0,5.141637864377763,4.337192516525587,-374.5,-363.5,-272.0,-308.5,-332.0,-327.0,-232.5,-287.5
-2473.0,-1345.5,-1127.5,4.937012336651484,4.341766695843803,-435.0,-269.5,-370.5,-270.5,-269.5,-321.5,-276.5,-260.0
-2511.0,-1305.0,-1206.0,5.138525070084466,4.250674986839295,-367.5,-302.0,-311.5,-324.0,-356.5,-334.0,-248.0,-267.5
-2591.0,-1297.5,-1293.5,4.923710304498672,4.28077516357104,-368.0,-297.0,-328.5,-304.0,-337.5,-323.5,-314.0,-318.5
-2796.5,-1308.5,-1488.0,5.028055705295669,4.2756231188774105,-452.5,-207.0,-341.5,-307.5,-313.5,-414.5,-426.5,-333.5
-2723.0,-1358.5,-1364.5,5.186699883805381,4.3665070308579335,-562.0,-169.0,-365.5,-262.0,-372.5,-323.0,-284.0,-385.0
-2513.0,-1228.0,-1285.0,4.852622277537981,4.4448397318522135,-322.0,-205.0,-350.5,-350.5,-353.0,-386.0,-249.0,-297.0
-2505.5,-1226.0,-1279.5,4.9081089910533695,4.41433030532466,-428.0,-207.5,-341.0,-249.5,-369.5,-417.0,-232.0,-261.0
-2508.5,-1264.5,-1244.0,4.807533897293938,4.416925387912326,-433.0,-198.5,-299.0,-334.0,-337.0,-304.0,-313.0,-290.0
-2405.5,-1272.0,-1133.5,4.830085200733609,4.436092561483383,-471.5,-216.5,-285.5,-298.5,-311.0,-339.5,-182.0,-301.0
-2430.0,-1302.5,-1127.5,4.890587029854457,4.51096611254745,-447.5,-230.5,-290.0,-334.5,-349.0,-317.0,-248.0,-213.5
-2427.0,-1230.5,-1196.5,4.681934780875841,4.284683556689156,-384.5,-251.0,-341.5,-253.5,-416.0,-282.5,-224.0,-274.0
-2154.0,-1047.0,-1107.0,4.771426789959272,4.360089120931096,-362.0,-249.5,-213.5,-222.0,-376.5,-242.0,-230.5,-258.0
-2207.5,-1147.0,-1060.5,4.537961873743269,4.253409620126089,-382.0,-311.5,-224.5,-229.0,-288.0,-274.0,-258.5,-240.0
-2474.5,-1332.5,-1142.0,4.498471092846659,4.256058758497238,-388.0,-246.5,-391.0,-307.0,-298.5,-351.5,-213.0,-279.0
-2501.5,-1245.0,-1256.5,4.4156304071346915,4.107388069894578,-378.0,-255.5,-342.5,-269.0,-393.5,-335.0,-216.5,-311.5
-2583.0,-1345.5,-1237.5,4.272730148832003,4.146078245838483,-463.0,-236.0,-284.5,-362.0,-350.5,-362.5,-268.0,-256.5
-2576.0,-1440.0,-1136.0,4.2977486143509545,4.172730918063058,-438.5,-236.0,-448.5,-317.0,-272.0,-283.5,-292.5,-288.0
-2724.5,-1379.0,-1345.5,4.206263522307078,4.186241549253464,-439.5,-248.0,-356.5,-335.0,-357.0,-440.5,-192.0,-356.0
-2339.0,-1292.0,-1047.0,4.410137181811862,4.145502863327662,-465.0,-257.0,-291.0,-279.0,-250.0,-279.5,-252.5,-265.0
-2230.5,-1158.5,-1072.0,4.280841853552395,3.966504157251782,-305.0,-238.0,-321.0,-294.5,-322.5,-297.0,-221.5,-231.0
-2249.0,-1182.0,-1067.0,4.221405733956231,4.087005540397432,-382.0,-212.5,-312.0,-275.5,-281.5,-293.0,-212.0,-280.5
-2735.5,-1477.0,-1258.5,4.251828499635061,3.9807448363966413,-431.0,-263.0,-420.5,-362.5,-344.5,-390.0,-221.0,-303.0
-2304.5,-1228.0,-1076.5,4.031484927071466,3.9148274140225516,-291.5,-318.0,-337.0,-281.5,-298.5,-254.5,-201.5,-322.0
-2275.0,-1302.5,-972.5,4.123007850845655,3.836531767911381,-425.0,-240.0,-306.5,-331.0,-265.5,-254.0,-214.5,-238.5
-2238.0,-1067.5,-1170.5,4.011959768997299,3.8465490304761465,-320.5,-205.0,-331.5,-210.5,-407.0,-276.0,-178.5,-309.0
-2456.5,-1309.0,-1147.5,4.206853830814362,3.8184838467174105,-416.5,-232.0,-385.5,-275.0,-329.0,-264.0,-268.5,-286.0
-2490.5,-1356.5,-1134.0,4.130034297704697,3.7034383955929013,-411.5,-265.0,-377.0,-303.0,-297.0,-260.0,-252.5,-324.5
-2669.5,-1397.5,-1272.0,4.15056598815653,3.559145160184966,-510.5,-230.5,-321.0,-335.5,-351.5,-288.5,-240.5,-391.5
-2475.5,-1286.0,-1189.5,4.12543637322055,3.771845203969214,-355.0,-256.0,-338.0,-337.0,-341.5,-250.0,-356.0,-242.0
-2221.0,-1146.5,-1074.5,4.106702896952629,3.7372938013739057,-410.0,-196.5,-290.0,-250.0,-341.5,-285.0,-201.0,-247.0
-2169.5,-1139.0,-1030.5,4.016355674134361,3.812706595659256,-314.0,-209.0,-324.0,-292.0,-298.5,-290.5,-208.5,-233.0
-2408.0,-1310.0,-1098.0,4.012459932433234,3.6424635661972893,-503.5,-218.0,-355.5,-233.0,-264.0,-315.5,-242.5,-276.0
-2277.0,-1180.5,-1096.5,3.9500697586271496,3.4107956813441382,-331.5,-268.5,-345.5,-235.0,-303.5,-375.0,-183.0,-235.0
-2363.5,-1346.0,-1017.5,3.9991126616795856,3.4119227568308514,-386.5,-244.5,-369.0,-346.0,-294.5,-292.0,-198.0,-233.0
-2306.0,-1151.0,-1155.0,3.986566032303704,3.3346852709849677,-377.5,-225.5,-284.5,-263.5,-342.0,-309.0,-194.0,-310.0
-2244.5,-1111.5,-1133.0,4.001554140448571,3.3667570802900526,-334.5,-213.0,-296.0,-268.0,-346.5,-278.5,-221.0,-287.0
-2266.0,-1145.5,-1120.5,3.8725803193118837,3.4488193074862163,-298.0,-244.5,-292.0,-311.0,-270.5,-299.5,-252.5,-298.0
-2490.0,-1285.0,-1205.0,3.9007129023472467,3.4350518551137714,-422.0,-236.0,-275.5,-351.5,-383.5,-347.0,-217.5,-257.0
-2590.5,-1320.5,-1270.0,3.9596881667772927,3.3418244732750786,-355.5,-278.5,-304.5,-382.0,-346.5,-355.5,-263.5,-304.5
-2544.0,-1336.0,-1208.0,4.012413815326161,3.3260602229171328,-443.5,-246.0,-324.5,-322.0,-339.0,-316.5,-229.0,-323.5
-2466.0,-1347.5,-1118.5,4.00024665163623,3.315599786241849,-400.0,-270.5,-322.5,-354.5,-319.5,-332.5,-217.0,-249.5
-2265.5,-1211.5,-1054.0,3.98644659684764,3.4172859526342814,-307.0,-210.5,-315.0,-379.0,-283.5,-230.5,-240.0,-300.0
-2384.5,-1241.5,-1143.0,4.049720570776198,3.3501150909397337,-322.0,-216.5,-359.0,-344.0,-310.0,-233.5,-243.0,-356.5
-2120.0,-1044.5,-1075.5,3.914030979408158,3.402222752902243,-327.5,-180.5,-290.0,-246.5,-339.0,-239.0,-227.5,-270.0
-2420.5,-1292.5,-1128.0,3.977755222055647,3.377230648861991,-406.5,-219.0,-271.5,-395.5,-328.5,-262.5,-273.5,-263.5
-2486.5,-1254.5,-1232.0,3.873624568515354,3.255962836742401,-384.5,-246.5,-327.0,-296.5,-354.0,-433.5,-201.5,-243.0
-2406.0,-1341.0,-1065.0,3.823538727230496,3.209604330526458,-396.5,-226.5,-296.0,-422.0,-310.5,-253.0,-216.0,-285.5
-2234.5,-1157.5,-1077.0,3.9545910431279077,3.265927232305209,-352.0,-231.0,-296.0,-278.5,-302.5,-307.0,-224.5,-243.0
-2294.0,-1230.0,-1064.0,3.8334140770965153,3.222150316503313,-467.0,-219.5,-280.5,-263.0,-308.5,-268.5,-221.0,-266.0
-2574.5,-1373.5,-1201.0,3.994690869251887,3.175420339571105,-440.5,-294.0,-315.0,-324.0,-404.0,-278.5,-229.0,-289.5
-2344.5,-1117.0,-1227.5,4.116066764791807,3.344389783673816,-360.0,-193.5,-289.5,-274.0,-374.0,-356.0,-264.5,-233.0
-2087.0,-1070.5,-1016.5,3.8597954316271674,3.2350975298219256,-330.5,-221.5,-318.0,-200.5,-289.5,-285.0,-217.5,-224.5
-2241.0,-1187.5,-1053.5,3.8277463217576346,3.3314781579706403,-348.5,-254.5,-335.5,-249.0,-332.0,-291.0,-165.0,-265.5
-2492.5,-1319.5,-1173.0,3.8641670978731577,3.328219699859619,-445.5,-166.5,-434.5,-273.0,-319.5,-314.0,-262.0,-277.5
-2242.0,-1090.5,-1151.5,3.9246890991926193,3.33989648256037,-360.5,-214.5,-265.5,-250.0,-331.5,-329.5,-215.0,-275.5
-2296.5,-1205.5,-1091.0,3.8377271642287574,3.3350927578078378,-464.5,-212.0,-297.0,-232.0,-321.0,-266.5,-227.0,-276.5
-2144.5,-1182.0,-962.5,3.867875662777159,3.215252635545201,-412.0,-214.5,-226.5,-329.0,-241.0,-295.0,-173.0,-253.5
-2225.5,-1147.5,-1078.0,3.663991159862942,3.333285273445977,-348.0,-192.5,-312.0,-295.0,-348.0,-281.0,-208.0,-241.0
-2247.0,-1161.5,-1085.5,3.854946517944336,3.2908174835973316,-368.5,-244.0,-252.0,-297.0,-280.5,-329.5,-235.0,-240.5
-2080.5,-1115.5,-965.0,3.7539342565668954,3.225459161400795,-302.0,-213.0,-287.5,-313.0,-264.0,-266.5,-192.0,-242.5
-2367.0,-1227.0,-1140.0,3.7149321774641675,3.254315364691946,-391.5,-209.5,-330.0,-296.0,-294.5,-334.0,-221.0,-290.5
-2128.0,-1127.5,-1000.5,3.671079374353091,3.3219411465856763,-290.5,-214.0,-306.0,-317.0,-197.5,-335.0,-193.0,-275.0
-2292.0,-1221.0,-1071.0,3.6585867037375768,3.345455178618431,-393.0,-269.0,-313.5,-245.5,-367.0,-287.5,-165.0,-251.5
-2335.0,-1153.5,-1181.5,3.649577369623714,3.204677934447924,-358.0,-262.5,-260.5,-272.5,-365.0,-366.0,-200.0,-250.5
-2430.5,-1232.5,-1198.0,3.7022218614816667,3.242099426852332,-323.5,-323.5,-297.5,-288.0,-388.5,-310.5,-264.0,-235.0
-2476.5,-1389.5,-1087.0,3.814440370268292,3.276432607240147,-464.5,-289.5,-341.5,-294.0,-302.0,-306.0,-203.5,-275.5
-2297.0,-1111.5,-1185.5,3.725285835729705,3.344792920682165,-352.5,-199.5,-245.5,-314.0,-377.5,-317.5,-210.5,-280.0
-2015.5,-995.5,-1020.0,3.6594179756111567,3.1942794723643195,-303.5,-258.5,-232.5,-201.0,-284.5,-282.0,-200.5,-253.0
-2306.0,-1147.0,-1159.0,3.5944101396534176,3.172925302386284,-310.0,-198.5,-344.5,-294.0,-340.0,-331.0,-220.0,-268.0
-2266.0,-1178.0,-1088.0,3.6791492640972137,3.23999431696203,-353.0,-194.0,-299.0,-332.0,-342.5,-274.0,-215.0,-256.5
-2145.5,-1083.5,-1062.0,3.5367187016540105,3.282578072945277,-359.0,-239.5,-238.5,-246.5,-322.5,-288.0,-185.5,-266.0
-2341.0,-1282.5,-1058.5,3.5554525431659485,3.2248815990156596,-411.0,-222.0,-320.5,-329.0,-298.0,-286.5,-211.5,-262.5
-2045.0,-1015.0,-1030.0,3.4214084860351353,3.2541452152861488,-323.0,-148.5,-286.5,-257.0,-297.5,-272.0,-234.5,-226.0
-2190.0,-1182.0,-1008.0,3.5724500079949695,3.1153830528259276,-389.5,-212.5,-294.0,-286.0,-266.0,-279.5,-203.0,-259.5
-2200.5,-1049.5,-1151.0,3.572614530391163,3.178167724940512,-333.5,-198.5,-277.5,-240.0,-341.5,-313.5,-189.0,-307.0
-2206.5,-1185.0,-1021.5,3.498924806714058,3.157964430914985,-394.5,-236.0,-280.5,-274.0,-275.0,-302.0,-182.5,-262.0
-2130.0,-1021.5,-1108.5,3.35109627644221,3.118536936905649,-300.5,-210.0,-263.0,-248.0,-340.0,-293.5,-217.0,-258.0
-2317.5,-1277.0,-1040.5,3.3790454473760394,3.015846473309729,-330.5,-214.0,-406.0,-326.5,-309.0,-311.5,-183.0,-237.0
-2076.5,-985.5,-1091.0,3.340379567609893,2.9738130788008372,-315.0,-217.5,-246.0,-207.0,-268.0,-346.0,-271.5,-205.5
-2348.5,-1175.5,-1173.0,3.3810246785481772,3.0254336069027583,-331.5,-239.0,-299.0,-306.0,-286.5,-404.0,-207.5,-275.0
-2129.5,-1156.0,-973.5,3.4558093425300385,2.985693132215076,-379.0,-195.5,-328.0,-253.5,-299.0,-236.0,-186.0,-252.5
-2234.0,-1202.0,-1032.0,3.380316282974349,3.012547795640098,-365.5,-222.0,-280.5,-334.0,-251.0,-291.0,-223.5,-266.5
-2303.5,-1196.0,-1107.5,3.419759535127216,2.967006211810642,-361.5,-304.0,-271.5,-259.0,-318.0,-328.5,-182.0,-279.0
-2352.0,-1185.0,-1167.0,3.384676194190979,2.975697962774171,-343.5,-231.0,-329.5,-281.0,-339.0,-342.5,-204.5,-281.0
-2075.5,-1187.0,-888.5,3.478711861040857,2.9628354724910526,-419.5,-198.0,-261.0,-308.5,-200.0,-280.5,-173.0,-235.0
-2398.5,-1122.5,-1276.0,3.272681494885021,2.948812890383932,-310.5,-244.5,-313.0,-254.5,-365.0,-318.5,-240.0,-352.5
-2176.0,-1130.0,-1046.0,3.3051667233308155,3.011368233627743,-409.0,-210.5,-244.0,-266.5,-244.0,-354.5,-195.5,-252.0
-2250.5,-1197.0,-1053.5,3.3429490112596087,3.0774473696947098,-390.5,-234.0,-288.5,-284.0,-249.5,-287.0,-249.0,-268.0
-2056.0,-1087.5,-968.5,3.3916001958979503,3.02607808775372,-314.0,-212.5,-278.0,-283.0,-249.5,-239.0,-265.5,-214.5
-2382.5,-1260.0,-1122.5,3.3538611259725357,3.050097095966339,-394.0,-300.0,-333.0,-233.0,-367.0,-291.0,-209.0,-255.5
-2171.5,-1200.0,-971.5,3.3604091468784545,3.029306040207545,-346.5,-294.5,-272.5,-286.5,-324.5,-225.0,-219.0,-203.0
-2034.0,-998.5,-1035.5,3.4358860820531847,3.0172626518540913,-333.0,-182.5,-277.5,-205.5,-264.5,-296.0,-161.5,-313.5
-2098.5,-1027.0,-1071.5,3.3039136313729816,2.9299482160144383,-322.0,-172.5,-262.5,-270.0,-300.0,-264.5,-211.0,-296.0
-2316.5,-1243.0,-1073.5,3.2510313262542088,2.9581309573517904,-368.5,-289.5,-332.5,-252.5,-322.5,-294.0,-166.5,-290.5
-2285.5,-1209.0,-1076.5,3.366858563489384,2.9765129456917445,-415.5,-221.5,-296.0,-276.0,-269.5,-251.5,-223.0,-332.5
-2101.0,-1012.5,-1088.5,3.1142876873413723,2.903834979732831,-274.0,-210.5,-254.5,-273.5,-282.0,-262.0,-186.5,-358.0
-2185.0,-1155.0,-1030.0,3.407590435610877,2.903228258755472,-374.0,-212.0,-285.0,-284.0,-240.0,-310.0,-206.5,-273.5
-2109.0,-1107.5,-1001.5,3.3536832918723425,2.8392747971746655,-297.5,-187.0,-283.5,-339.5,-276.5,-235.5,-215.5,-274.0
-2252.5,-1213.5,-1039.0,3.1975314408540725,2.8829173101319205,-352.5,-265.5,-328.5,-267.0,-294.0,-308.5,-211.5,-225.0
-2398.0,-1324.5,-1073.5,3.1932848831017813,2.9007101691431467,-397.5,-194.5,-377.5,-355.0,-297.5,-283.0,-170.0,-323.0
-2214.0,-1155.0,-1059.0,3.2758954813083014,2.886910194489691,-395.5,-189.0,-294.5,-276.0,-297.0,-297.5,-207.5,-257.0
-2074.0,-1150.5,-923.5,3.3401753766669167,2.8568302863174013,-363.0,-214.0,-270.5,-303.0,-262.5,-228.5,-189.0,-243.5
-2182.5,-1206.5,-976.0,3.2248903579182095,2.866042747762468,-352.5,-223.0,-384.0,-247.0,-241.0,-259.5,-172.0,-303.5
